ticket_id,tenant_id,opened_by_user_id,created_at,priority,channel,subject,body,resolved_at,csat_score
TK301072,T1021,U61IAOIM45,2025-08-28 12:43:34,low,portal,Export to CSV missing columns,"csv export skips cost center and project fields, finance mad, region APAC, mostly on iOS17",2025-08-30 09:03:12.299296180,3.6
TK301073,T1020,UUTI7ZFZTO,2025-02-15 12:20:48,high,teams,Webhook retries too slow,"retry logic busted, queue stuck since yesterday, region APAC",2025-02-17 05:39:51.693258861,4.0
TK301074,T1030,UQCZ0N04OA,2025-05-19 07:35:09,medium,email,Webhook retries too slow,"delivery lag insane, partners yelling, any hotfix? pls advise quick",2025-05-20 09:19:13.608861241,5.0
TK301075,T1007,UPAIFOWP47,2025-03-30 01:09:53,medium,portal,Audit trail gaps on weekends,"trail holes after midnight ops, scary for audits, region US",2025-03-31 03:16:05.795482192,3.2
TK301076,T1001,UBVPXNOJMG,2025-02-04 19:56:20,low,email,Mobile app crashes offline,"crash loop in (running v4.0.0) airplane mode, logs show weird stacktrace, region APAC",2025-02-05 12:52:30.516833074,2.9
TK301077,T1005,UZBJJAC9ON,2025-11-12 04:38:15,low,email,OCR results are inconsistent,"sc (running v3.2.1)anned docs look messy, tables broken, numbers missing, feels worse after last update",2025-11-13 06:20:09.958136856,4.7
TK301078,T1000,UQU7DKNNCP,2025-02-23 14:22:15,high,phone,QnA responses irrelevant,"responses off-topic, customers confused big ti (running v3.2.1)me, mostly on Android13",2025-02-25 17:30:46.955668547,3.8
TK301079,T1023,UXQWOUYAAD,2025-04-29 09:49:01,medium,email,Anomaly alerts too noisy,"noise level crazy, (running v4.1.2) ops ignoring alerts now, region US, mostly on macOS13",2025-04-30 23:05:36.429038208,4.1
TK301080,T1029,UJ1MNYW0YF,2025-05-06 19:09:30,low,email,SSO not working for new hires,"onboarding blocked, ss (running v3.2.1)o error pops after creds, urgent fix pls",2025-05-07 03:59:48.189200518,4.2
TK301081,T1020,UHJ9ZU0F5E,2025-01-27 23:50:00,urgent,phone,Audit trail gaps on weekends,"trail holes afte (running v4.1.2)r midnight ops, scary for audits pls advise quick",2025-01-28 18:00:03.342804006,3.9
TK301082,T1014,UGFX30AC9P,2025-08-14 13:37:13,medium,phone,Audit trail gaps on weekends,"tr (running v3.9.5)ail holes after midnight ops, scary for audits pls advise quick",2025-08-15 13:24:03.450540790,3.8
TK301083,T1027,UJPAHRX7BN,2025-09-09 05:51:48,low,email,QnA responses irrelevant,"bot answers outdated stuff, pricin (running v4.0.0)g info wrong, region EU, mostly on iOS17",2025-09-11 14:25:51.589659415,3.8
TK301084,T1032,UVBHH5OL5U,2024-12-15 20:27:21,medium,email,Export to CSV missing columns,"exports (running v4.0.0) incomplete since last push, need cost_center back, mostly on Windows 11",2024-12-17 04:55:50.055130248,4.6
TK301085,T1000,U3OXESP7J6,2025-05-25 19:01:29,high,email,Export to CSV missing columns,"exports incomplete since la (running v4.1.2)st push, need cost_center back pls advise quick",2025-05-28 19:29:17.609779612,3.6
TK301086,T1037,U5XNOFG780,2025-01-04 20:31:26,low,portal,Webhook retries too slow,"deliv (running v4.1.2)ery lag insane, partners yelling, any hotfix?, mostly on Win10 pls advise quick",2025-01-06 15:21:35.430891702,3.5
TK301087,T1017,UFN24XCRWD,2025-05-04 23:10:04,low,portal,Export to CSV missing columns,"csv export skips cost  (running v3.9.5)center and project fields, finance mad, region EU pls advise quick",2025-05-06 00:25:20.729223655,4.8
TK301088,T1007,UCYNLAIMA5,2025-05-15 04:32:31,high,portal,Webhook retries too slow,"delivery lag insane, partners yelling, any h (running v4.1.2)otfix?, mostly on Windows 11 pls advise quick",2025-05-15 21:50:18.489938339,4.6
TK301089,T1013,U08N0XCS16,2025-01-03 02:34:30,urgent,email,Audit trail gaps on weekends,"trail holes after midnight ops, scary for audits, region APAC pls advise quick",2025-01-03 12:52:14.327310252,3.8
TK301090,T1012,U1EN699FIA,2025-08-27 20:00:00,urgent,email,QnA responses irrelevant,"qna giving nonsense, not groun (running v4.1.2)ded in docs, region US, mostly on Win10 pls advise quick",2025-08-28 15:03:19.199525788,4.6
TK301091,T1036,U2C9ROS7YT,2025-10-20 16:27:08,low,email,QnA responses irrelevant,"responses off-topic, customers confused big time, region EU",2025-10-22 05:05:39.139233170,5.0
TK301092,T1020,UA3SFGHO4Q,2025-04-07 00:04:07,medium,email,Mobile app crashes offline,"crash loop in airplane mode, logs show weird stacktrace",2025-04-07 12:07:51.909630200,3.9
TK301093,T1002,UDSONKK1JX,2025-04-14 22:34:29,high,teams,Webhook retries too slow,"retry logic busted, queue stuck since yesterday, region EU, mostly on macOS14",2025-04-16 02:22:47.197134491,3.5
TK301094,T1027,UN5MRDPMBY,2025-05-19 22:11:32,low,email,Export to CSV missing columns,"downloaded report missing key cols, broke our pipel (running v3.9.5)ine, region EU, mostly on Windows 11",2025-05-21 22:13:27.748294684,4.0
TK301095,T1027,UEI5R8VO4K,2025-04-21 17:57:56,urgent,email,Audit trail gaps on weekends,"trail holes after midnight ops, scary for audits, mostly on macOS13",2025-04-22 09:48:47.138922578,4.8
TK301096,T1031,UZW5UK4SHA,2025-01-29 20:22:42,urgent,phone,Anomaly alerts too noisy,"anomaly detector spamming, n (running v4.0.0)eed tuning asap, region APAC, mostly on iOS17",2025-01-31 01:49:58.341828015,4.8
TK301097,T1008,UHPNPK270T,2025-01-30 16:40:15,medium,teams,Anomaly alerts too noisy,"anomaly detector spamming, need tuning asap, region US, mostly on macOS14",2025-02-01 10:43:35.909387304,4.5
TK301098,T1013,UKLWS8ONKC,2025-02-12 22:27:41,high,email,QnA responses irrelevant,"qna giving (running v4.0.0) nonsense, not grounded in docs",2025-02-13 22:17:46.404506126,3.1
TK301099,T1036,USCQQAVAQD,2024-11-22 23:06:27,medium,slack,Audit trail gaps on weekends,"weekend logs missi (running v3.9.5)ng, risk for EU region, mostly on iOS17",2024-11-24 22:41:27.882570465,2.9
TK301100,T1015,UU6MRUWNN6,2025-07-24 19:43:10,medium,slack,Webhook retries too slow,"webho (running v4.1.2)oks crawling, retries hours apart, downstream SLA toast",2025-07-25 23:29:16.494051956,4.1
TK301101,T1009,U6CKMALQ5U,2025-10-16 01:58:20,medium,email,Webhook retries too slow,"retry logic busted, queue stuck since yesterday, region EU, mostly on iOS17",2025-10-18 04:23:27.698651214,3.7
TK301102,T1037,UBRJ174WYA,2025-10-01 17:40:48,medium,phone,Mobile app crashes offline,"crash loop in airplane mode, logs show weird sta (running v4.1.2)cktrace, region LATAM, mostly on Windows 11",2025-10-02 15:01:48.905032184,3.3
TK301103,T1008,UILJL8VJ61,2025-04-22 13:50:24,low,portal,QnA responses irrelevant,"responses (running v4.1.2) off-topic, customers confused big time",2025-04-23 06:16:28.017817438,3.5
TK301104,T1032,U5X6ZIE5AP,2025-11-09 00:42:01,high,email,Audit trail gaps on weekends,"audit blank for saturday edits, compliance breathing down, region APAC, mostly on macOS14",2025-11-10 23:35:33.475848028,4.3
TK301105,T1022,ULBADKEL21,2025-05-07 18:16:14,low,portal,Mobile app crashes offline,"field reps stuck, app dies when offline mode kicks in, region US, mostly on macOS14 pls advise quick",2025-05-09 13:44:27.127712567,4.8
TK301106,T1022,U63N2QB6GS,2025-11-12 04:05:27,medium,phone,Export to CSV missing columns,"exports incomplete since last push, need cost_center ba (running v4.1.2)ck",2025-11-15 05:55:51.306558820,3.4
TK301107,T1000,UH23GXRIRJ,2025-05-24 14:52:18,medium,phone,Webhook retries too slow,"we (running v4.0.0)bhooks crawling, retries hours apart, downstream SLA toast, region US, mostly on Windows 11 pls advise quick",2025-05-25 12:44:55.405596601,3.8
TK301108,T1017,UPBQUAKX6W,2025-01-15 06:13:20,high,email,Webhook retries too slow," (running v3.2.1)retry logic busted, queue stuck since yesterday",2025-01-16 07:46:49.936973689,4.2
TK301109,T1029,UKFOMJOQJQ,2025-02-15 23:49:41,low,teams,Export to CSV missing columns,"exports incomplete since last push, need cost_center back",2025-02-17 16:27:17.421259116,3.1
TK301110,T1014,UB62HLN6GO,2025-04-16 02:18:17,low,email,Mobile app crashes offline,"off (running v3.9.5)line sync triggers crash, started after v4 rollout pls advise quick",2025-04-18 04:22:48.245466400,4.3
TK301111,T1003,U3UFEVSTYG,2025-08-09 18:56:11,medium,portal,Audit trail gaps on weekends,"weekend logs missing, risk for EU region, mostly on iOS17",2025-08-11 20:04:00.755225486,4.7
TK301112,T1001,UR4X51MO5J,2025-06-12 15:14:06,high,slack,Audit trail gaps on weekends,"trail holes after midnight op (running v4.1.2)s, scary for audits, region LATAM",2025-06-14 05:45:17.556394100,4.0
TK301113,T1033,UZS34JTGXN,2025-04-20 17:50:05,low,email,Mobile app crashes offline,"offline sync triggers crash, started after v4 rollout, region EU, mostly on macOS14 pls advise quick",2025-04-22 10:14:26.776726070,3.1
TK301114,T1022,UJ2P7RN3J0,2025-05-10 21:48:38,medium,portal,Export to CSV missing columns,"csv export skips cost center and project fields, finance mad, region LATAM, mostly on macOS14",2025-05-14 07:25:57.251554235,5.0
TK301115,T1017,ULWVV59HOT,2025-06-19 00:20:53,low,portal,Export to CSV missing columns,"exports incomplete since last pus (running v3.2.1)h, need cost_center back, mostly on macOS13",2025-06-20 05:26:06.614707220,4.5
TK301116,T1032,USU29EE2A8,2024-12-13 22:58:16,medium,portal,OCR results are inconsistent,"ocr keeps jumbling invoice l (running v3.2.1)ines, maybe related to new patch?, mostly on macOS13",2024-12-16 16:39:49.312992737,4.5
TK301117,T1025,UBNCPRCWFB,2025-07-30 09:15:32,low,phone,Audit trail gaps on weekends,"audit blank for saturday edits, c (running v4.0.0)ompliance breathing down",2025-07-31 04:40:01.079145332,3.8
TK301118,T1038,UYTKW2837C,2025-09-14 20:07:28,low,email,Anomaly alerts too noisy,"alert storm every morning, mostly false positives, region APAC, mostly on iOS17",2025-09-15 10:55:00.927853591,4.2
TK301119,T1038,UZ0XV6DDD2,2025-08-28 04:08:47,low,portal,Webhook retries too slow," (running v4.0.0)retry logic busted, queue stuck since yesterday, region LATAM pls advise quick",2025-08-29 07:17:10.926641597,4.2
TK301120,T1029,UFY1CAGQ7G,2025-06-06 02:59:18,medium,email,SSO not working for new hires,"login bombs for fresh accounts, maybe SCIM sync lag?, region EU, mostly on Win10",2025-06-07 15:56:19.725089097,4.2
TK301121,T1007,UYLW5L4RMV,2025-10-04 10:38:36,medium,portal,Audit trail gaps on weekends,"trail holes after midnight ops, scary fo (running v4.1.2)r audits, region LATAM pls advise quick",2025-10-05 19:20:18.444730863,3.9
TK301122,T1028,U90MX7ACCD,2025-05-17 06:06:54,low,email,Anomaly alerts too noisy,"anomaly detector spamming, need tuning asap (running v4.1.2), region EU, mostly on macOS14",2025-05-17 23:25:11.297888104,5.0
TK301123,T1018,U83XPHX2KB,2025-01-02 20:37:46,medium,email,QnA responses irrelevant,"responses off-topic, customers confused big time, region US",2025-01-03 14:29:34.914212406,3.8
TK301124,T1037,UAL8VHF48U,2025-09-27 16:56:54,medium,email,OCR results are inconsistent,"scanned docs look messy, tables broken, numbers missing, feels wo (running v4.0.0)rse after last update",2025-09-28 19:36:50.355598641,3.7
TK301125,T1027,UE8Z2GFQNB,2025-07-27 03:07:18,high,email,Audit trail gaps on weekends,"audit blank for saturday edits, compliance breathing down pls advise quick",2025-07-29 16:46:44.040788186,3.9
TK301126,T1017,U2QFE980TW,2025-05-22 12:05:11,medium,phone,SSO not working for new hires,"login bombs for fresh accounts, maybe SCIM sync lag?, region LATAM, mostly on iOS17",2025-05-23 15:23:34.478103393,4.9
TK301127,T1012,UXKWQ0YWM9,2025-04-23 01:49:48,high,portal,SSO not working for new hires,"new folks can't log in, sso handsh (running v4.1.2)ake fails, okta config seems fine, region APAC, mostly on macOS13 pls advise quick",2025-04-24 19:23:37.680287229,4.1
TK301128,T1008,UUGWUBUGR6,2025-09-15 08:35:53,high,email,Webhook retries too slow,"webhooks crawling, retries hours apart, downstream SLA toast, region US",2025-09-18 19:53:20.990048476,3.5
TK301129,T1010,UW74YRTU7E,2025-02-24 01:31:42,low,slack,Export to CSV missing columns,"downloaded report missing key cols, broke our pipeline, region US pls advise quick",2025-02-28 15:27:51.496463701,5.0
TK301130,T1030,U8OFSMNAWY,2025-06-12 02:47:37,medium,email,QnA responses irrelevant,"qna giving nonsense, not ground (running v4.1.2)ed in docs, mostly on Windows 11 pls advise quick",2025-06-14 06:02:11.773584074,3.0
TK301131,T1021,UVAXGUMDF4,2025-07-07 01:04:29,low,email,QnA responses irrelevant,"qna giving nonsense, not grounded in docs, region LATAM",2025-07-07 23:54:42.233366823,2.7
TK301132,T1020,UBVN7NPRB5,2025-05-21 18:48:54,medium,phone,Anomaly alerts too noisy,"anomaly detector spamming, need tuning asap",2025-05-25 13:58:12.128074478,5.0
TK301133,T1008,UUNWCGBSVK,2025-03-08 05:30:40,low,email,OCR results are inconsistent,"accuracy tanked on PDFs, esp multi-page ones, any workaround?, mostly on macOS14",2025-03-10 09:55:56.675815759,4.0
TK301134,T1025,UZ43XZ6OLB,2025-07-22 22:30:35,medium,email,SSO not working for new hires,"new folks can't log in, sso handshake fails, okta config seems fine, region EU",2025-07-23 21:05:27.958242401,3.9
TK301135,T1025,UC8DO1P98S,2024-12-10 04:33:35,medium,portal,Webhook retries too slow,"re (running v4.1.2)try logic busted, queue stuck since yesterday, mostly on macOS13",2024-12-11 20:59:55.794445462,5.0
TK301136,T1035,UAKDNADIJF,2025-01-14 15:51:51,medium,phone,SSO not working for new hires,"ne (running v4.0.0)w folks can't log in, sso handshake fails, okta config seems fine",2025-01-16 01:07:17.150971201,4.9
TK301137,T1025,UOKILP4VN2,2024-12-09 19:57:19,low,slack,SSO not working for new hires,"new folks can't log in, sso handsh (running v3.9.5)ake fails, okta config seems fine",2024-12-11 04:07:18.805675180,4.8
TK301138,T1013,U0Q48GCNUB,2025-07-03 08:01:10,medium,email,Mobile app crashes offline,"offline sync triggers crash, started after v4 rollout, mostly on Win10 pls advise quick",2025-07-05 05:01:37.418830750,5.0
TK301139,T1029,UBNVL0OS3X,2024-11-21 11:29:32,urgent,email,Anomaly alerts too noisy,"noise level crazy, ops ignoring alerts now, region US pls advise quick",2024-11-23 13:04:47.011028733,3.4
TK301140,T1027,UVQPU3ET1O,2025-10-13 21:17:24,medium,portal,Mobile app crashes offline,"fiel (running v3.9.5)d reps stuck, app dies when offline mode kicks in",2025-10-16 07:28:06.898256266,4.5
TK301141,T1017,UJDNA0C0FO,2025-03-04 00:58:14,low,email,Mobile app crashes offline,"offline sync triggers crash, started after  (running v4.0.0)v4 rollout",2025-03-05 02:12:35.143693486,3.6
TK301142,T1030,UCRHY3ZOMG,2025-09-29 14:33:03,low,portal,Webhook retries too slow,"webh (running v3.9.5)ooks crawling, retries hours apart, downstream SLA toast, region APAC, mostly on macOS14",2025-10-01 01:48:13.632449833,5.0
TK301143,T1012,U2QLC65Q2E,2025-08-18 04:56:21,low,email,SSO not working for new hires,"login bombs for fresh accounts, may (running v3.2.1)be SCIM sync lag?, mostly on Android13",2025-08-21 23:57:47.169551896,4.5
TK301144,T1031,UINX5BWNE4,2025-08-15 11:55:34,medium,portal,Webhook retries too slow,"webhooks crawling, retries hours apart, downs (running v4.1.2)tream SLA toast, region EU pls advise quick",2025-08-16 03:09:59.729853733,3.3
TK301145,T1023,USGQ9WERX6,2025-10-06 23:37:37,medium,portal,Export to CSV missing columns,"csv expor (running v3.2.1)t skips cost center and project fields, finance mad, region APAC, mostly on Android13",2025-10-07 11:04:02.986247969,4.8
TK301146,T1010,UFU547OTB8,2024-12-10 05:41:45,low,teams,OCR results are inconsistent,"ocr keeps jumbling invoice lines, maybe r (running v3.9.5)elated to new patch?, mostly on macOS13 pls advise quick",2024-12-14 02:28:17.198272849,4.0
TK301147,T1017,UYC0KLR719,2025-01-07 04:56:54,medium,email,Webhook retries too slow,"retry logic busted, q (running v3.9.5)ueue stuck since yesterday pls advise quick",2025-01-08 08:45:00.433562329,3.5
TK301148,T1024,UFMSYG91MM,2025-02-28 07:12:46,low,email,QnA responses irrelevant,"b (running v3.9.5)ot answers outdated stuff, pricing info wrong, region US, mostly on macOS14",2025-03-01 09:43:48.818770974,3.1
TK301149,T1027,U3DN1TJL2F,2025-10-06 06:50:04,low,portal,Anomaly alerts too noisy,"alert storm every morning, mostl (running v4.0.0)y false positives, mostly on iOS17",2025-10-07 09:37:38.460441977,2.8
TK301150,T1009,UVFZET8P1H,2025-03-02 00:02:57,high,phone,Anomaly alerts too noisy,"anomal (running v3.2.1)y detector spamming, need tuning asap, mostly on Windows 11",2025-03-03 14:37:16.858809180,3.5
TK301151,T1035,UTMONRVBJF,2025-01-11 16:41:11,low,phone,Export to CSV missing columns,"csv export skips cost center and project fields, finance mad, region LATAM, mostly on macOS14 pls advise quick",2025-01-12 16:18:07.614750412,3.9
TK301152,T1016,U8P0LW3895,2025-02-08 00:38:02,high,portal,QnA responses irrelevant,"responses off-topic, customers confused big time, region EU",2025-02-08 21:24:44.733424402,4.4
TK301153,T1019,UTRP0J43D5,2025-04-18 18:32:59,low,email,Webhook retries too slow,"webhooks crawling, retries hours apart, downstream SLA toast, mostly on Windows 11",2025-04-19 03:23:03.117808760,4.4
TK301154,T1036,UPNTRFZWKX,2025-08-22 23:41:44,urgent,email,Anomaly alerts too noisy,"alert storm every morni (running v3.2.1)ng, mostly false positives pls advise quick",2025-08-24 17:13:31.743168843,3.7
TK301155,T1002,USCPQ4RV92,2025-02-25 13:59:48,medium,portal,SSO not working for new hires,"login bombs for fresh accounts, maybe SCIM sync lag?, mostly on Windows 11",2025-02-26 10:44:14.645337981,4.5
TK301156,T1013,UDPIWPZXS1,2025-10-09 22:03:58,medium,email,OCR results are inconsistent,"a (running v3.9.5)ccuracy tanked on PDFs, esp multi-page ones, any workaround?, region APAC pls advise quick",2025-10-10 05:49:17.300618504,4.6
TK301157,T1036,UKH5840ACU,2024-12-17 20:19:33,high,email,Audit trail gaps on weekends,"trail holes after  (running v3.2.1)midnight ops, scary for audits",2024-12-19 16:37:17.530832670,4.2
TK301158,T1027,U6AIU01LC5,2025-04-02 01:33:58,high,email,Audit trail gaps on weekends,"weekend logs missing, risk for EU  (running v3.9.5)region",2025-04-03 02:53:48.054445087,4.3
